game_id,home_team,away_team,record_id,went_ot,home_off_line,home_def_pairing,away_off_line,away_def_pairing,home_goalie,away_goalie,toi,home_assists,home_shots,home_xg,home_max_xg,home_goals,away_assists,away_shots,away_xg,away_max_xg,away_goals,home_penalties_committed,home_penalty_minutes,away_penalties_committed,away_penalty_minutes
game_1133,kazakhstan,uk,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,4,18,1.9913,1.0484,3,4,27,3.6706,1.4516,2,4,8,4,8
game_1134,usa,netherlands,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,3906.8599999999997,3,30,2.9846,1.4335,2,6,22,2.6827,1.1453,3,7,14,7,14
game_1135,pakistan,serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,7,36,3.8878,1.3367,5,1,19,2.2580999999999998,1.2557,1,9,18,6,12
game_1136,vietnam,panama,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,3,30,3.5886,1.8388,2,2,25,3.1555,1.6973,1,5,10,7,17
game_1137,peru,south_korea,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,2,21,2.5262000000000002,1.394,1,4,29,2.5174,1.191,2,3,6,5,10
game_1138,mongolia,mexico,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,8,26,3.6221,0.9175,4,0,25,2.4494,1.1888,0,1,2,13,26
game_1139,china,iceland,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0099999999998,1,26,2.8613,1.2857,2,8,28,2.991,1.2192,4,6,12,7,14
game_114,india,peru,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,4,21,2.17,1.1331,2,0,15,1.3413,0.7515000000000001,0,1,2,6,12
game_1140,canada,new_zealand,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,4291.91,5,36,4.7623999999999995,1.8929,3,2,32,3.0146,1.1236,2,4,8,13,26
game_1141,mexico,thailand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,3,30,3.1353999999999997,1.59,3,6,22,2.4192,1.009,4,10,20,6,12
game_1142,netherlands,pakistan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0099999999998,4,23,2.9462,1.0845,2,1,20,1.9079,1.0942,1,1,2,10,20
game_1143,rwanda,iceland,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,7,24,2.4326,1.2430999999999999,4,3,18,2.1768,1.1283,3,7,14,4,10
game_1144,ethiopia,panama,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,2,29,2.9519,1.4137,1,6,34,3.4752,1.1278,4,8,16,6,12
game_1145,serbia,switzerland,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0,17,2.213,0.6895,1,9,41,3.5692,1.2577,5,6,12,8,16
game_1146,saudi_arabia,vietnam,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,3642.75,4,28,3.9318000000000004,1.2486,4,3,15,1.2534,0.6874,3,2,4,11,24
game_1147,mongolia,oman,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,10,32,3.6458,1.2155,7,8,30,3.1969000000000003,1.1023,5,2,4,11,22
game_1148,canada,uae,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,4838.11,5,36,3.3057,1.435,4,8,31,3.9328,1.6505,5,14,28,7,14
game_1149,france,peru,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,1,27,3.3144,1.3623,2,11,32,3.3445,1.5441,8,4,11,6,12
game_115,pakistan,mexico,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,1,30,3.4947,1.0635,1,0,28,3.4216,1.5875,0,10,20,10,20
game_1150,uk,india,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0099999999998,2,25,2.9208,1.3042,1,5,20,2.1167000000000002,0.7647,4,5,10,5,10
game_1151,kazakhstan,singapore,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,4437.29,5,34,3.7367000000000004,0.9408000000000001,3,2,22,2.4182,1.2599,2,4,8,8,16
game_1152,morocco,germany,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,6,30,3.5156,1.7309999999999999,4,2,25,2.6856,1.353,2,5,10,6,12
game_1153,china,philippines,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,5,25,2.9532,1.0149,3,2,26,2.3764,1.0269,1,3,6,5,12
game_1154,new_zealand,indonesia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,4,34,3.7248,1.703,2,4,24,2.5194,0.9573999999999999,3,5,10,6,12
game_1155,brazil,south_korea,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,4592.66,9,41,4.7269000000000005,2.0275,5,5,31,2.829,1.6617,4,5,10,8,16
game_1156,uae,new_zealand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.9900000000002,2,8,0.888,0.6444,1,7,19,1.7174,0.9358,5,7,14,3,6
game_1157,oman,saudi_arabia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.9900000000002,7,29,3.3019,1.0341,4,6,25,3.4792,1.4976,3,13,26,8,16
game_1158,rwanda,uk,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,3661.9,5,23,2.8126,1.2891,3,4,28,3.1551,1.4474,2,10,20,5,10
game_1159,thailand,indonesia,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,4315.36,5,29,3.9622,1.9563,3,4,21,2.1705,1.0165,2,10,20,3,6
game_116,guatemala,philippines,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,8,31,3.6717999999999997,1.4064,4,3,25,2.4827000000000004,1.0651,2,8,19,9,18
game_1160,pakistan,south_korea,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,3604.03,6,26,3.451,1.1153,3,3,23,2.3808,1.2486,2,4,8,11,25
game_1161,mongolia,germany,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,5080.84,5,43,4.759,1.2462,3,3,26,3.2118,1.3065,2,4,8,7,14
game_1162,serbia,singapore,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,14,37,4.7858,1.4726,8,4,20,1.69,0.8452,2,3,6,9,18
game_1163,mexico,morocco,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,7,27,2.2455,1.1181,4,4,23,2.1913,0.9267000000000001,2,7,14,5,10
game_1164,india,switzerland,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,6,31,2.716,1.0783,5,0,18,1.5854,0.8585,0,4,8,5,10
game_1165,ethiopia,guatemala,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,3,37,3.4528,1.3558,4,9,33,3.6351999999999998,1.1998,6,5,10,8,16
game_1166,netherlands,kazakhstan,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,4387.64,7,32,3.7712000000000003,1.6922,4,5,25,2.7457,1.1846999999999999,3,7,14,6,12
game_1167,china,panama,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0099999999998,4,29,3.3895,1.7218,2,2,22,2.8231,1.4084,1,3,6,6,12
game_1168,iceland,france,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,7,28,3.4578,1.6697,4,0,26,3.1283,0.7506999999999999,0,9,20,4,8
game_1169,philippines,usa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,0,28,2.7680000000000002,1.2689,0,9,23,2.3726,1.2531,6,4,8,3,6
game_117,panama,mongolia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,5,25,3.0484,1.561,4,4,25,2.3748,0.9851,2,5,10,6,12
game_1170,brazil,vietnam,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,13,26,3.6633,1.4107,7,0,17,1.2838,0.5755,0,4,8,5,12
game_1171,canada,peru,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0099999999998,6,27,3.2756,1.1972,5,5,31,3.2581,1.8913,3,5,10,9,18
game_1172,panama,guatemala,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,3650.4,6,39,3.8168,1.8642,3,3,24,2.2099,1.3331,2,2,4,6,12
game_1173,uae,south_korea,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,4642.82,4,28,3.2647000000000004,1.1597,3,5,38,3.1823,1.1483,4,3,6,8,16
game_1174,peru,morocco,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,3955.0099999999998,6,28,2.3283,1.2912000000000001,3,8,31,2.8256,0.9994,4,6,12,4,8
game_1175,switzerland,thailand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,2,18,1.3855,0.8994,1,6,38,4.3579,1.3801,4,5,10,3,6
game_1176,mongolia,saudi_arabia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2,21,1.8262,0.8201,2,2,28,3.2551,1.3604,1,3,6,7,14
game_1177,ethiopia,usa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.9900000000002,7,20,2.1894,1.1565,5,6,22,2.3498,1.333,3,4,8,3,6
game_1178,pakistan,rwanda,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.97,1,24,3.2155,1.4473,2,6,18,2.4511000000000003,0.9823,3,8,18,8,16
game_1179,china,iceland,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,0,27,3.2892,1.7259,0,1,17,1.4912999999999998,0.9478,1,3,6,7,14
game_118,uk,canada,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,4058.98,5,23,2.6863,1.2515,3,7,32,3.8437,0.9472,4,6,12,1,2
game_1180,indonesia,serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.03,6,24,2.6808,1.0735999999999999,3,3,31,3.6146,1.406,2,6,12,8,16
game_1181,south_korea,canada,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,10,26,2.6339,0.8842,6,3,26,2.8686000000000003,0.7837,3,7,14,4,8
game_1182,germany,mexico,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,4,20,2.5494,1.4215,2,2,21,2.6141,1.2761,4,5,10,9,18
game_1183,kazakhstan,oman,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,6,30,3.5334,1.3255,3,4,27,3.2925,1.418,4,4,8,8,16
game_1184,panama,uae,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.97,6,26,3.0124,1.2129,4,6,17,1.7227999999999999,1.261,3,3,6,5,10
game_1185,france,netherlands,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,2,24,2.907,1.4218,1,4,27,2.8339,1.5583,2,3,6,10,20
game_1186,singapore,guatemala,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,3902.75,3,26,2.5205,1.0541,2,3,25,2.9383,1.1707,3,9,18,5,10
game_1187,uk,new_zealand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,2,22,3.3335,1.0788,2,6,28,3.5099,1.6442,4,5,10,8,16
game_1188,brazil,india,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,12,33,4.4638,1.2343,7,2,29,2.1889,1.1146,2,6,12,7,14
game_1189,vietnam,philippines,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,3,27,3.5345,1.2495,3,3,16,1.8243,1.5833,2,7,14,10,20
game_119,kazakhstan,new_zealand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,12,26,2.8767,1.4106,6,11,30,3.0986000000000002,1.4077,9,4,8,7,14
game_1190,vietnam,india,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,3,34,3.9976000000000003,1.6197,2,6,24,2.7079,1.399,3,5,10,7,14
game_1191,brazil,morocco,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,9,24,2.6833,1.6191,5,3,23,1.8627,0.8803,2,3,6,5,12
game_1192,china,usa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.03,7,31,3.9074,1.5329,5,1,24,2.7102,1.04,1,6,12,4,8
game_1193,iceland,guatemala,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,10,36,3.1444,1.2435,7,6,28,2.9771,0.888,4,8,16,6,12
game_1194,serbia,new_zealand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,1,19,2.1085,1.259,1,7,31,3.1565,1.2692,4,8,16,5,10
game_1195,south_korea,pakistan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,8,29,3.7972,1.3645,5,7,29,3.5792,1.5183,4,12,26,14,28
game_1196,saudi_arabia,mongolia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.9900000000002,2,29,3.6502,1.3820000000000001,2,0,20,1.5601,1.2237,0,1,2,7,14
game_1197,mexico,germany,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,3790.94,3,19,2.5044,1.3397,2,5,31,3.4337999999999997,1.3335000000000001,3,7,14,8,18
game_1198,rwanda,netherlands,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,6,28,2.9448,0.9107000000000001,5,0,19,2.3952999999999998,1.1716,1,8,16,6,14
game_1199,uk,singapore,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,3714.37,8,33,3.9566,2.043,5,10,42,5.7766,1.8075,6,9,18,3,6
game_12,philippines,south_korea,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,2,19,2.1502,0.7502,2,1,34,3.8327999999999998,1.3951,1,10,20,8,16
game_120,indonesia,netherlands,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,6,21,2.0773,0.9134,3,4,20,2.092,1.4158,2,3,6,6,12
game_1200,panama,thailand,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,4024.07,3,27,3.2182,1.2275,2,2,21,2.8923,1.0698,1,7,14,8,16
game_1201,indonesia,switzerland,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2,29,3.1342999999999996,1.321,2,5,25,2.2889999999999997,1.0877,4,5,10,12,24
game_1202,canada,france,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,4,26,2.9177999999999997,1.4267,2,2,19,2.0549999999999997,1.2244,1,3,6,4,8
game_1203,philippines,oman,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,4,28,3.113,1.6542000000000001,2,5,19,1.8054000000000001,0.9698,4,3,6,8,19
game_1204,peru,kazakhstan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.9900000000002,1,18,2.0454,1.2032,1,4,24,2.8929,0.9748,2,8,16,5,10
game_1205,uae,ethiopia,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,4053.1600000000003,9,36,4.3243,1.2605,5,6,20,1.8041,0.9105,4,3,6,10,20
game_1206,canada,thailand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,5,23,2.6348000000000003,0.9699,3,2,28,3.2997,1.1623,1,7,17,9,18
game_1207,germany,pakistan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,8,26,3.8824000000000005,1.4629,5,8,33,3.7237999999999998,1.626,6,3,6,10,20
game_1208,china,saudi_arabia,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,5996.81,0,32,3.5344,1.6191,0,2,38,3.6847,1.4019,1,8,16,9,18
game_1209,morocco,switzerland,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,14,33,3.3883,1.449,7,1,29,2.0261,0.7352,1,7,14,17,36
game_121,vietnam,germany,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,0,19,2.0944000000000003,1.0364,0,10,28,3.7018999999999997,1.207,5,7,14,2,4
game_1210,south_korea,new_zealand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1,30,3.2166,1.1886,1,3,20,2.6258,0.8455,2,12,24,6,12
game_1211,peru,rwanda,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,8,27,3.3933999999999997,0.7826,4,0,17,1.6512,0.8941,0,5,10,9,18
game_1212,singapore,philippines,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,3939.39,5,38,4.0756000000000006,1.4253,5,10,26,3.1505,1.1655,6,11,22,8,16
game_1213,france,kazakhstan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,2,21,2.6664000000000003,1.1007,1,5,18,2.0064,0.8847,4,6,12,7,14
game_1214,ethiopia,india,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,6,22,2.567,1.0599,3,4,37,3.4947,1.5521,2,7,14,6,14
game_1215,guatemala,iceland,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,6206.57,0,52,5.6666,1.6416,0,2,40,3.5724,1.2928,1,14,28,16,34
game_1216,oman,serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,4,18,2.2016,1.3784,2,7,25,2.7748,1.4994,4,8,16,6,12
game_1217,uk,usa,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,4290.21,3,35,4.4415000000000004,1.7127000000000001,2,4,28,3.7206,2.0582000000000003,3,8,16,9,18
game_1218,brazil,indonesia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,7,32,4.2709,1.678,4,7,28,2.603,1.0862,5,9,18,5,10
game_1219,mongolia,netherlands,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,7,18,1.4301,0.6762,4,0,19,1.9236,0.9904,0,2,4,3,6
game_122,thailand,usa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.9900000000002,7,36,5.5778,1.7048,5,7,26,2.3909,1.0769,4,5,10,12,24
game_1220,vietnam,uae,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,4196.0,6,24,2.6991,1.2472,3,4,17,2.0167,0.9415,2,7,14,8,16
game_1221,mexico,panama,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,7,24,3.268,1.1477,4,2,31,2.6377,1.1403,1,4,8,6,12
game_1222,morocco,usa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,7,34,3.7708,1.4151,6,4,24,2.2971,0.8371,2,7,14,10,20
game_1223,rwanda,china,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,4,25,2.3672,1.1653,2,12,24,2.9383,1.0514999999999999,7,8,16,2,4
game_1224,thailand,ethiopia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,4,32,4.2104,1.5999,3,2,24,2.3224,1.1371,1,6,12,10,22
game_1225,peru,oman,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,3761.45,7,28,3.129,1.2715,6,10,28,3.4051,1.6315,5,9,18,10,22
game_1226,pakistan,mongolia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,6,36,4.644,0.8956,3,0,22,1.8997,0.7811,0,6,12,6,12
game_1227,new_zealand,indonesia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,7,25,2.9973,1.3761,4,2,17,1.7406,0.8133,1,5,10,7,14
game_1228,switzerland,singapore,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0,23,2.0915,1.3192,0,1,28,2.7674,1.2673,1,7,16,4,10
game_1229,guatemala,serbia,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,4051.88,2,24,3.0536,1.2857,2,5,41,3.8689999999999998,1.2993,3,10,20,8,16
game_123,uae,brazil,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,4564.740000000001,5,34,3.6557999999999997,1.0474,3,3,25,2.5517,1.1398,2,3,6,14,28
game_1230,mexico,canada,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.9900000000002,8,24,2.6092,1.4854,4,1,22,2.004,0.9037999999999999,1,7,14,9,18
game_1231,india,kazakhstan,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,3799.3199999999997,1,23,2.4871,1.587,2,5,26,2.4838,1.324,3,4,11,4,8
game_1232,vietnam,iceland,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,4588.43,7,30,3.2425,1.2755999999999998,5,8,28,3.5093,1.5623,6,6,12,9,18
game_1233,panama,germany,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,13,30,3.4805,1.1708,7,1,19,2.0993,1.0765,1,5,10,6,12
game_1234,uk,france,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,7,26,3.3625,1.7569,4,3,28,3.0771,1.6278000000000001,2,2,4,4,8
game_1235,netherlands,philippines,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,7,24,3.0529,1.6499,6,2,15,1.1131,0.7169,1,1,2,10,20
game_1236,south_korea,brazil,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,2,33,3.2769999999999997,1.1855,2,4,32,4.8575,1.4214,4,10,20,7,17
game_1237,serbia,netherlands,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,8,33,4.0352,1.2067,5,4,28,2.3436,1.1481,2,1,2,6,12
game_1238,indonesia,thailand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,1,19,2.0231,0.825,1,3,41,5.8315,2.0264,2,4,11,7,14
game_1239,canada,ethiopia,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,5031.1,6,39,3.8553,1.5288,4,6,29,2.7435,1.4723,3,7,14,9,18
game_124,singapore,france,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,6,29,3.045,1.3749,4,5,39,4.8053,1.7423,3,10,20,5,10
game_1240,saudi_arabia,mexico,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0099999999998,7,19,2.3461,0.7438,4,3,26,2.8565,1.4039,3,4,11,7,14
game_1241,oman,germany,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,0,26,3.4396,2.0684,0,2,22,2.9611,1.5759,2,8,18,4,8
game_1242,mongolia,uae,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,4817.55,2,31,2.3952,1.0265,1,4,27,2.5221,1.2618,2,4,8,3,6
game_1243,brazil,peru,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,3686.34,3,28,3.2284,1.4837,2,3,35,2.9332,1.2241,3,6,14,6,12
game_1244,vietnam,rwanda,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,8,27,4.0587,1.128,5,5,29,4.1704,1.5359,4,6,15,11,22
game_1245,panama,philippines,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,4135.94,2,25,2.4354999999999998,1.4623,1,3,33,3.5211,1.2245,2,10,20,4,8
game_1246,singapore,uk,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2,22,2.5768,1.3025,1,5,32,4.1309000000000005,1.4807000000000001,3,8,19,4,8
game_1247,pakistan,china,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1,23,2.4661,1.2246000000000001,1,7,28,3.8770000000000002,1.0451,4,8,16,7,14
game_1248,switzerland,usa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,6,27,3.6532999999999998,0.8324,5,1,24,2.6449000000000003,0.8818,1,8,16,9,18
game_1249,kazakhstan,iceland,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,3909.0,3,37,3.8845,1.2587,2,2,26,2.868,1.2914999999999999,1,3,6,6,12
game_125,usa,thailand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1,28,3.1711,0.959,3,9,26,3.2011000000000003,1.7888,6,4,11,8,16
game_1250,morocco,south_korea,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,14,27,2.9001,1.0211,8,8,28,2.4183,0.992,4,9,18,10,24
game_1251,france,india,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,10,28,3.263,0.9864,5,5,33,3.5993,1.6787,3,5,10,7,14
game_1252,pakistan,morocco,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,7,37,4.1216,1.578,7,7,22,2.6421,0.9962,4,8,16,8,18
game_1253,thailand,vietnam,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,15,33,4.5753,1.8344,9,4,22,1.8459,0.9196000000000001,3,4,8,8,16
game_1254,philippines,iceland,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,5,23,3.141,1.5566,3,4,24,2.9376,1.206,2,6,12,11,25
game_1255,south_korea,mongolia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,7,32,3.7367,1.7265,4,3,17,1.8866,0.7381,2,8,16,8,18
game_1256,saudi_arabia,brazil,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.98,4,21,1.9728999999999999,1.0519,2,4,28,3.234,1.796,3,3,6,3,6
game_1257,usa,france,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,5,25,3.4183,1.5607,3,8,37,5.0353,1.463,5,15,32,6,12
game_1258,rwanda,ethiopia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,4,20,1.9482,0.673,2,8,27,2.5958,1.3337,5,6,12,5,10
game_1259,indonesia,china,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,6,25,1.8408,1.2299,4,3,17,2.0412999999999997,1.1731,2,3,8,1,2
game_126,germany,south_korea,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2,17,1.8212000000000002,1.0643,3,6,37,4.7506,1.4705,7,12,24,5,10
game_1260,kazakhstan,canada,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,9,22,2.6624000000000003,0.7807,6,8,32,4.1304,1.8607,5,3,6,5,10
game_1261,germany,oman,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,5,16,1.9621,0.9317,3,2,28,4.1615,1.8566,2,9,18,8,16
game_1262,mexico,new_zealand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.02,4,23,3.0643000000000002,1.4183999999999999,2,4,23,2.2591,1.1111,3,5,10,7,14
game_1263,panama,guatemala,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,4213.31,4,24,2.2765999999999997,0.9784999999999999,2,5,43,4.1083,1.2974999999999999,3,7,14,9,18
game_1264,singapore,netherlands,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.01,2,20,2.3545,1.0342,1,16,42,4.7571,1.4905,10,8,16,10,20
game_1265,serbia,uk,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.9900000000002,3,28,3.4119,1.5201,2,11,31,3.2589,1.3661,7,6,12,9,18
game_1266,uae,india,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0099999999998,8,26,3.0344,1.0101,4,3,36,3.3943000000000003,1.5167,2,7,14,6,12
game_1267,switzerland,peru,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,5307.02,4,43,4.2363,1.2664,3,3,31,3.0236,1.0974,2,6,12,14,31
game_1268,singapore,usa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3599.99,4,27,3.3373000000000004,1.3081,2,0,28,3.3486000000000002,1.4536,0,5,10,7,14
game_1269,canada,thailand,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,5,31,3.1710000000000003,0.9583,3,3,22,3.2418,0.9959,2,7,14,7,14
game_127,morocco,indonesia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2,27,2.8938,1.4171,1,8,25,2.0594,0.98,4,3,8,6,12
